Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
2670,31,0.0,12.01,12.22,0.0,0
2680,29,0.0,12.72,12.56,0.0,0
2690,32,0.0,12.78,12.2,0.0,0
2700,32,0.0,12.05,12.35,0.0,0
2710,29,0.0,12.44,12.16,0.0,0
2720,32,0.0,13.12,12.5,0.0,0
2730,31,0.0,12.15,12.3,0.0,0
2740,34,0.0,12.0,12.33,0.0,0
2750,36,0.0,12.68,12.36,0.0,0
2760,38,0.0,12.69,12.44,0.0,0
2770,37,0.0,12.47,12.37,0.0,0
2780,36,0.0,12.94,12.75,0.0,0
2790,38,0.0,12.36,12.36,0.0,0
2800,40,0.0,12.08,12.06,0.0,0
2810,37,0.0,12.51,12.61,0.0,0
2820,37,0.0,12.2,12.09,0.0,0
2830,33,0.0,12.5,12.33,0.0,0
2840,34,0.0,12.38,12.58,0.0,0
2850,35,0.0,12.47,12.34,0.0,0
2860,36,0.0,11.94,12.34,0.0,0
2870,35,0.0,12.96,12.44,0.0,0
2880,33,0.0,12.53,12.34,0.0,0
2890,31,0.0,12.42,12.34,0.0,0
2900,33,0.0,12.68,12.49,0.0,0
2910,34,0.0,12.93,12.64,0.0,0
2920,35,0.0,12.11,12.09,0.0,0
2930,34,0.0,12.72,12.53,0.0,0
2940,34,0.0,12.59,12.54,0.0,0
2950,33,0.0,12.33,12.3,0.0,0
2960,32,0.0,12.89,12.29,0.0,0
2970,33,0.0,12.54,12.44,0.0,0
2980,31,0.0,12.41,12.35,0.0,0
2990,30,0.0,12.57,12.31,0.0,0
3000,31,0.0,12.55,12.51,0.0,0
3010,30,0.0,12.12,12.45,0.0,0
3020,28,0.0,12.52,12.28,0.0,0
3030,30,0.0,12.01,12.06,0.0,0
3040,29,0.0,11.95,12.55,0.0,0
3050,29,0.0,11.78,12.27,0.0,0
3060,29,0.0,12.36,12.23,0.0,0
3070,31,0.0,12.31,12.26,0.0,0
3080,32,0.0,11.84,12.26,0.0,0
3090,31,0.0,12.3,12.04,0.0,0
3100,29,0.0,11.93,11.96,0.0,0
3110,32,0.0,12.04,12.25,0.0,0
3120,34,0.0,12.04,11.95,0.0,0
3130,38,0.0,11.92,12.25,0.0,0
3140,39,0.0,12.35,12.38,0.0,0
3150,40,0.0,12.24,12.34,0.0,0
3160,43,0.0,12.18,11.94,0.0,0
3170,42,0.0,12.16,12.09,0.0,0
3180,39,0.0,12.65,12.25,0.0,0
3190,36,0.0,12.65,12.42,0.0,0
3200,40,0.0,12.16,11.97,0.0,0
3210,40,0.0,13.02,12.39,0.0,0
3220,37,0.0,13.08,12.08,0.0,0
3230,36,0.0,11.95,12.01,0.0,0
3240,38,0.0,12.06,11.96,0.0,0
3250,40,0.0,12.15,11.54,0.0,0
3260,39,0.0,12.27,12.12,0.0,0
3270,35,0.0,12.25,12.03,0.0,0
3280,32,0.0,12.75,12.24,0.0,0
3290,34,0.0,12.44,12.39,0.0,0
3300,34,0.0,12.16,12.27,0.0,0
3310,31,0.0,12.49,12.36,0.0,0
3320,28,0.0,12.26,12.31,0.0,0
3330,30,0.0,12.79,12.34,0.0,0
3340,29,0.0,12.38,12.11,0.0,0
3350,31,0.0,12.77,12.12,0.0,0
3360,30,0.0,12.2,11.94,0.0,0
3370,30,0.0,12.89,12.28,0.0,0
3380,26,0.0,13.05,12.28,0.0,0
3390,28,0.0,12.53,12.22,0.0,0
3400,24,0.0,11.55,11.99,0.0,0
3410,26,0.0,11.88,12.2,0.0,0
3420,31,0.0,12.29,12.36,0.0,0
3430,32,0.0,12.13,12.33,0.0,0
3440,33,0.0,12.37,12.14,0.0,0
3450,33,0.0,12.32,12.14,0.0,0
3460,34,0.0,11.51,11.83,0.0,0
3470,35,0.0,12.61,11.87,0.0,0
3480,36,0.0,11.91,12.0,0.0,0
3490,35,0.0,11.52,11.77,0.0,0
3500,37,0.0,12.31,11.78,0.0,0
3510,39,0.0,11.98,11.86,0.0,0
3520,39,0.0,11.83,12.21,0.0,0
3530,39,0.0,12.09,11.88,0.0,0
3540,39,0.0,11.82,11.97,0.0,0
3550,41,0.0,12.01,11.88,0.0,0
3560,38,0.0,11.85,12.05,0.0,0
3570,38,0.0,12.43,12.02,0.0,0
3580,38,0.0,12.05,11.82,0.0,0
3590,40,0.0,12.15,12.18,0.0,0
3600,42,0.0,12.44,11.8,0.0,0
3610,45,0.0,12.2,12.11,0.0,0
3620,41,0.0,11.92,11.83,0.0,0
3630,38,0.0,12.44,12.28,0.0,0
3640,38,0.0,12.14,12.28,0.0,0
3650,37,0.0,12.61,12.28,0.0,0
3660,35,0.0,12.91,12.39,0.0,0
3670,35,0.0,11.6,12.1,0.0,0
3680,35,0.0,12.13,12.13,0.0,0
3690,37,0.0,12.64,12.37,0.0,0
3700,38,0.0,12.23,12.11,0.0,0
3710,35,0.0,12.27,11.87,0.0,0
3720,34,0.0,12.62,12.17,0.0,0
3730,33,0.0,12.58,12.17,0.0,0
3740,33,0.0,12.34,12.04,0.0,0
3750,33,0.0,12.36,12.12,0.0,0
3760,33,0.0,12.55,12.34,0.0,0
3770,37,0.0,11.95,12.21,0.0,0
3780,35,0.0,12.16,12.3,0.0,0
3790,36,0.0,12.06,12.18,0.0,0
3800,38,0.0,11.39,11.8,0.0,0
3810,33,0.0,11.91,12.33,0.0,0
3820,34,0.0,12.62,12.6,0.0,0
3830,35,0.0,12.43,12.33,0.0,0
3840,34,0.0,12.09,12.01,0.0,0
3850,32,0.0,12.37,12.19,0.0,0
3860,30,0.0,12.3,12.34,0.0,0
3870,34,0.0,11.84,12.15,0.0,0
3880,36,0.0,12.13,12.17,0.0,0
3890,34,0.0,12.73,12.62,0.0,0
3900,35,0.0,11.35,11.8,0.0,0
3910,37,0.0,12.05,12.02,0.0,0
3920,35,0.0,12.64,12.5,0.0,0
3930,35,0.0,11.21,12.09,0.0,0
3940,38,0.0,11.77,12.13,0.0,0
3950,41,0.0,12.55,12.61,0.0,0
3960,42,0.0,12.05,12.27,0.0,0
3970,36,0.0,12.09,12.45,0.0,0
3980,33,0.0,12.59,12.3,0.0,0
3990,33,0.0,12.26,11.99,0.0,0
4000,34,0.0,12.34,12.66,0.0,0
4010,34,0.0,12.19,12.45,0.0,0
4020,34,0.0,12.32,12.33,0.0,0
4030,32,0.0,11.92,12.55,0.0,0
4040,31,0.0,11.77,12.43,0.0,0
4050,31,0.0,11.86,12.41,0.0,0
4060,31,0.0,12.45,12.65,0.0,0
4070,30,0.0,11.87,12.5,0.0,0
4080,29,0.0,12.45,12.44,0.0,0
4090,29,0.0,12.49,12.7,0.0,0
4100,30,0.0,12.18,12.08,0.0,0
4110,35,0.0,12.3,12.43,0.0,0
4120,37,0.0,12.63,12.78,0.0,0
4130,36,0.0,12.78,12.25,0.0,0
4140,41,0.0,11.42,12.37,0.0,0
